"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12"
"5507",3,1,1,1,5,4,1,1,8,6,1,0.707896820036694
"5508",2,1,1,1,2,2,2,2,5,3,3,0.605461179744452
"5509",7,2,2,1,8,6,2,1,8,2,10,0.428909575566649
"5510",5,4,3,2,5,1,1,1,2,2,10,0.720940473023802
"5511",3,2,1,1,3,1,1,1,8,5,6,0.874423438915983
"5512",8,7,7,5,1,1,1,1,2,2,10,0.982217821991071
"5513",9,6,2,2,4,3,2,2,3,2,4,0.422671297565103
"5514",9,1,1,1,5,4,2,2,8,7,4,0.348273202544078
"5515",10,3,2,2,5,4,3,3,6,3,5,0.83945648605004
"5516",5,4,3,2,6,2,1,1,3,3,5,0.995051660574973
"5517",10,1,1,1,1,1,1,1,10,1,8,0.5448030999396
"5518",5,2,2,2,4,3,2,2,5,2,2,0.692526689497754
"5519",10,3,2,2,9,2,2,2,4,2,8,0.439135486027226
"5520",6,5,1,1,3,3,2,1,4,1,9,0.115864063845947
"5521",10,4,1,1,10,3,2,2,5,1,2,0.445912116207182
"5522",1,1,1,1,10,5,2,1,8,8,1,0.215620473725721
"5523",10,6,1,1,3,3,3,2,3,3,8,0.639049646677449
"5524",8,8,2,1,3,3,1,1,9,8,10,0.786549891578034
"5525",4,1,1,1,7,3,2,1,3,1,6,0.432111790869385
"5526",6,4,4,3,4,4,2,2,2,2,2,0.7171510909684
"5527",10,3,2,2,2,1,1,1,7,6,2,0.940353721845895
"5528",9,2,2,1,10,5,3,1,2,2,2,0.715886990074068
"5529",7,7,3,1,8,4,2,1,6,3,9,0.880904122255743
"5530",2,2,1,1,6,1,1,1,7,5,3,0.128277129726484
"5531",6,3,3,1,7,2,2,1,9,5,6,0.793030014494434
"5532",4,3,2,2,4,1,1,1,1,1,8,0.864390725269914
"5533",4,1,1,1,6,2,2,1,10,10,5,0.229713668813929
"5534",1,1,1,1,9,3,2,1,10,10,6,0.488599316217005
"5535",6,3,3,3,2,1,1,1,5,2,8,0.438371666474268
"5536",4,4,1,1,6,3,3,2,1,1,3,0.153347884770483
"5537",3,3,3,1,8,8,7,2,5,3,10,0.174958729185164
"5538",5,3,1,1,9,1,1,1,5,2,2,0.852373527828604
"5539",3,3,1,1,8,5,5,5,5,4,10,0.379476766567677
"5540",5,3,1,1,8,8,7,6,2,1,8,0.458569133188576
"5541",4,2,1,1,6,6,6,4,2,1,9,0.338142530526966
"5542",3,2,2,1,8,5,1,1,3,3,4,0.741345099173486
"5543",5,2,2,1,5,3,1,1,5,5,2,0.510354159865528
"5544",2,1,1,1,9,5,5,1,3,2,3,0.926883780164644
"5545",7,2,1,1,5,1,1,1,9,4,5,0.746400400064886
"5546",10,7,3,3,2,1,1,1,4,4,2,0.310533566400409
"5547",9,2,2,2,2,1,1,1,6,2,10,0.671027041971684
"5548",2,1,1,1,5,3,1,1,1,1,9,0.831768281757832
"5549",7,4,4,1,10,2,2,2,10,3,1,0.0700066376011819
"5550",6,4,2,2,1,1,1,1,2,2,9,0.0415808157995343
"5551",2,1,1,1,5,1,1,1,8,2,7,0.214007945964113
"5552",6,3,1,1,1,1,1,1,10,6,9,0.0611853266600519
"5553",4,3,2,2,7,4,2,1,2,1,1,0.824822104768828
"5554",9,8,8,2,3,1,1,1,4,1,9,0.889804192585871
"5555",10,5,2,1,3,1,1,1,3,3,2,0.997829055879265
"5556",2,1,1,1,10,9,6,4,2,2,1,0.966848587617278
"5557",1,1,1,1,6,1,1,1,10,3,2,0.839890870032832
"5558",3,1,1,1,8,1,1,1,7,4,8,0.500438738614321
"5559",3,3,2,1,1,1,1,1,3,1,3,0.401719408109784
"5560",3,3,2,1,9,8,1,1,1,1,8,0.173521076794714
"5561",2,1,1,1,6,1,1,1,6,2,2,0.800605785800144
"5562",5,1,1,1,9,9,6,2,4,4,10,0.842911227373406
"5563",10,1,1,1,6,3,3,3,8,3,3,0.984269532607868
"5564",7,4,2,1,3,3,1,1,9,8,9,0.283363622613251
"5565",3,2,2,2,5,1,1,1,6,6,2,0.186663213185966
"5566",7,1,1,1,2,2,1,1,3,2,8,0.177112013101578
"5567",9,6,1,1,1,1,1,1,8,6,5,0.614501694217324
"5568",1,1,1,1,6,5,5,2,1,1,7,0.702046554302797
"5569",4,3,2,1,10,7,1,1,7,5,4,0.445647186134011
"5570",9,9,6,4,9,3,3,3,2,2,9,0.627972364425659
"5571",7,4,2,1,4,1,1,1,7,6,8,0.749520137673244
"5572",1,1,1,1,8,4,4,2,5,5,6,0.204845477128401
"5573",3,1,1,1,8,7,4,4,5,2,2,0.0999094033613801
"5574",8,3,1,1,6,2,2,2,2,1,9,0.5301727168262
"5575",10,9,3,2,9,4,4,3,7,2,4,0.0088472964707762
"5576",2,2,1,1,8,8,3,2,6,2,6,0.861196811078116
"5577",1,1,1,1,6,2,2,2,8,3,1,0.558868076186627
"5578",4,4,1,1,6,2,1,1,9,7,9,0.92196281044744
"5579",1,1,1,1,1,1,1,1,6,6,5,0.58412502380088
"5580",7,1,1,1,4,2,2,2,10,9,5,0.040654347743839
"5581",8,8,1,1,8,3,2,2,1,1,6,0.790377708151937
"5582",8,3,2,1,7,2,2,2,2,1,8,0.875713317887858
"5583",4,4,4,3,3,2,2,2,4,1,6,0.0954567284788936
"5584",8,2,2,2,10,3,3,1,4,1,1,0.860530530335382
"5585",1,1,1,1,4,4,1,1,2,2,1,0.4324058922939
"5586",10,8,5,2,4,4,2,1,4,2,10,0.121436823159456
"5587",9,3,3,1,5,2,1,1,8,8,8,0.503636906854808
"5588",5,2,2,1,4,1,1,1,10,6,3,0.490329069783911
"5589",10,7,7,4,8,2,2,2,10,6,5,0.572322819614783
"5590",8,4,3,2,10,10,7,1,6,5,2,0.870527089107782
"5591",5,5,3,1,3,3,1,1,2,1,2,0.61518004280515
"5592",5,4,1,1,8,8,2,1,9,4,2,0.0676291722338647
"5593",4,1,1,1,10,6,2,2,1,1,2,0.87127052154392
"5594",4,2,2,2,9,2,2,1,5,4,2,0.702212151372805
"5595",4,1,1,1,1,1,1,1,2,1,3,0.695597195299342
"5596",8,7,1,1,4,1,1,1,9,4,4,0.809531459352002
"5597",1,1,1,1,7,2,1,1,3,3,5,0.110128949163482
"5598",9,1,1,1,8,8,3,1,2,2,3,0.214083807077259
"5599",7,6,1,1,5,3,1,1,1,1,9,0.981494836276397
"5600",3,3,1,1,7,5,2,2,3,2,1,0.514667494455352
"5601",1,1,1,1,4,1,1,1,5,2,2,0.990149022778496
"5602",7,4,2,2,3,3,1,1,1,1,10,0.595625331159681
"5603",10,9,1,1,7,5,4,4,8,7,9,0.604369440115988
"5604",6,3,3,3,7,2,2,2,10,9,2,0.104722864227369
"5605",10,4,3,2,2,2,1,1,1,1,8,0.914749243995175
"5606",5,3,2,1,6,2,2,1,5,4,4,0.616927111987025
"5607",6,4,1,1,1,1,1,1,9,6,4,0.0788843955378979
"5608",7,7,3,1,8,1,1,1,9,1,8,0.842266519321129
"5609",7,4,1,1,3,1,1,1,6,1,5,0.481538493186235
"5610",6,5,2,1,7,2,2,2,8,5,2,0.10111585422419
"5611",3,2,2,1,9,2,1,1,1,1,5,0.692644694587216
"5612",3,1,1,1,2,1,1,1,4,2,1,0.59614125569351
"5613",3,3,1,1,7,2,2,1,1,1,6,0.248941863421351
"5614",1,1,1,1,9,4,3,1,2,2,1,0.350068233441561
"5615",8,7,4,1,7,6,5,3,4,4,7,0.398145122686401
"5616",1,1,1,1,3,2,1,1,3,2,4,0.128350077429786
"5617",5,5,4,2,4,2,2,1,5,4,2,0.0938047892414033
"5618",2,2,1,1,3,3,1,1,1,1,1,0.42646197299473
"5619",4,2,1,1,5,5,1,1,2,1,6,0.629529121331871
"5620",5,3,2,2,2,2,2,2,9,9,8,0.380442124558613
"5621",10,6,2,1,2,2,1,1,5,5,6,0.855661171255633
"5622",5,1,1,1,7,6,6,1,4,2,5,0.396196510642767
"5623",4,3,1,1,7,1,1,1,5,1,8,0.842168222181499
"5624",3,1,1,1,10,1,1,1,10,7,6,0.616192715940997
"5625",9,6,5,5,3,2,2,1,9,1,9,0.395167772192508
"5626",4,4,1,1,8,2,2,2,9,8,1,0.985502897528931
"5627",10,9,4,2,2,1,1,1,9,9,2,0.320853343233466
"5628",3,2,2,2,1,1,1,1,5,4,5,0.535099301720038
"5629",2,2,2,1,8,8,2,2,4,3,10,0.030215130187571
"5630",2,1,1,1,2,1,1,1,8,6,9,0.436637470498681
"5631",3,3,2,1,10,7,7,3,2,2,3,0.994338882388547
"5632",3,2,1,1,7,5,3,2,3,1,6,0.970722500234842
"5633",5,2,2,1,2,2,2,2,10,7,6,0.22476780298166
"5634",1,1,1,1,5,3,1,1,3,2,8,0.970515608321875
"5635",2,2,1,1,1,1,1,1,10,8,7,0.410310007631779
"5636",3,2,1,1,4,3,3,2,3,1,9,0.288133252644911
"5637",2,2,2,2,4,2,1,1,9,7,8,0.145609868923202
"5638",2,2,1,1,9,6,1,1,3,2,10,0.568698060233146
"5639",10,4,3,2,9,9,6,3,7,7,7,0.833597542252392
"5640",10,3,3,1,5,2,1,1,3,1,9,0.893803067039698
"5641",4,3,2,2,6,2,1,1,5,1,4,0.866098892176524
"5642",9,2,2,2,2,2,1,1,5,3,9,0.959752498660237
"5643",8,4,2,2,2,2,2,1,7,4,9,0.599741452606395
"5644",9,9,3,2,7,6,5,3,7,6,9,0.753623275086284
"5645",1,1,1,1,6,2,1,1,7,3,1,0.709110946394503
"5646",5,1,1,1,7,7,1,1,7,7,2,0.44742091698572
"5647",8,3,1,1,6,4,2,1,9,2,1,0.777777095558122
"5648",4,4,3,1,6,1,1,1,4,1,7,0.521494566462934
"5649",8,3,1,1,9,6,3,1,8,6,5,0.522891936590895
"5650",7,4,4,2,9,5,2,1,1,1,8,0.0460363815072924
"5651",5,4,4,3,3,1,1,1,2,1,1,0.125384590821341
"5652",8,4,3,3,6,5,3,3,8,6,8,0.154794965405017
"5653",4,2,2,1,8,6,2,1,9,3,10,0.978413076605648
"5654",5,5,2,1,7,2,1,1,9,6,10,0.761545293964446
"5655",7,4,2,1,9,5,2,1,3,2,10,0.119605189189315
"5656",2,1,1,1,7,4,3,2,3,3,4,0.839751913677901
"5657",10,10,4,2,8,4,1,1,3,2,3,0.921203435631469
"5658",5,2,1,1,6,1,1,1,7,5,9,0.755030403379351
"5659",10,8,6,6,3,1,1,1,9,9,3,0.0224184347316623
"5660",1,1,1,1,8,8,5,4,8,5,8,0.888189584249631
"5661",2,2,1,1,5,3,3,2,6,6,9,0.344621084164828
"5662",6,3,3,2,6,3,2,2,4,2,4,0.552992339478806
"5663",3,2,1,1,3,3,2,2,5,1,9,0.0612746612168849
"5664",2,1,1,1,2,2,2,1,5,4,1,0.174989090533927
"5665",5,2,2,1,6,1,1,1,10,3,8,0.626335527515039
"5666",10,2,1,1,9,4,1,1,3,2,1,0.312348081497476
"5667",4,4,1,1,3,1,1,1,2,2,8,0.684971009148285
"5668",10,9,7,7,7,6,6,3,9,7,7,0.906636863248423
"5669",10,6,2,2,9,5,1,1,7,3,2,0.518317753914744
"5670",10,7,1,1,2,2,1,1,7,3,1,0.299358435207978
"5671",6,1,1,1,4,3,2,1,7,6,4,0.142628391971812
"5672",1,1,1,1,10,10,7,2,6,6,6,0.510792127111927
"5673",6,4,1,1,6,4,1,1,7,1,5,0.567456479649991
"5674",8,8,5,5,6,3,2,2,10,8,10,0.540933771058917
"5675",7,7,7,5,8,2,1,1,1,1,7,0.0532513346988708
"5676",2,2,1,1,8,4,3,3,6,3,2,0.420682257972658
"5677",3,2,2,1,4,1,1,1,5,3,6,0.593536290107295
"5678",5,4,4,1,4,4,3,1,10,6,5,0.93267977796495
"5679",5,3,1,1,3,3,1,1,6,1,3,0.437696096953005
"5680",4,2,1,1,4,3,2,1,6,6,3,0.00644209864549339
"5681",5,1,1,1,9,2,1,1,8,6,8,0.060725930146873
"5682",6,6,1,1,2,2,2,2,5,1,6,0.779325177194551
"5683",4,4,2,1,9,6,6,1,10,4,8,0.812664368655533
"5684",3,1,1,1,1,1,1,1,1,1,1,0.206597114680335
"5685",2,1,1,1,10,6,3,2,5,2,6,0.589020328829065
"5686",5,5,5,3,3,2,2,2,7,6,6,0.0200417118612677
"5687",6,6,1,1,9,7,3,3,3,2,2,0.519199135480449
"5688",3,1,1,1,4,3,2,2,9,2,1,0.381277200998738
"5689",1,1,1,1,5,1,1,1,9,6,10,0.136120741721243
"5690",7,2,1,1,2,2,2,2,7,3,4,0.658198545919731
"5691",9,7,4,3,8,4,2,1,9,4,9,0.259419603506103
"5692",7,1,1,1,10,2,1,1,4,2,5,0.362698744982481
"5693",5,5,2,2,10,7,1,1,9,4,8,0.50269214855507
"5694",7,3,3,2,3,2,2,2,1,1,1,0.668359939241782
"5695",9,2,1,1,1,1,1,1,1,1,6,0.592229944653809
"5696",4,3,3,2,8,6,1,1,10,1,3,0.159773597726598
"5697",9,2,1,1,3,2,1,1,2,1,1,0.764799719909206
"5698",6,4,4,1,8,5,2,1,10,10,3,0.27532853349112
"5699",10,5,2,1,10,2,1,1,1,1,8,0.471222237916663
"5700",2,2,1,1,7,1,1,1,10,5,8,0.105421028798446
"5701",10,7,4,1,9,1,1,1,9,1,7,0.345461789518595
"5702",3,1,1,1,7,6,2,1,10,9,1,0.100702123949304
"5703",1,1,1,1,5,2,1,1,2,2,7,0.283585514174774
"5704",10,5,5,5,7,7,6,1,1,1,4,0.730905460659415
"5705",6,5,4,2,10,6,5,1,6,5,9,0.726532426895574
"5706",2,1,1,1,2,2,2,2,7,7,2,0.185293920803815
"5707",4,1,1,1,7,7,3,2,9,5,1,0.512542856158689
"5708",8,4,3,2,2,2,1,1,3,2,9,0.664516079239547
"5709",7,1,1,1,7,4,1,1,6,1,7,0.358276321785524
"5710",1,1,1,1,3,3,2,2,6,6,8,0.619212040910497
"5711",4,2,1,1,8,8,1,1,1,1,7,0.161499524954706
"5712",10,1,1,1,4,2,2,1,5,5,1,0.50910719903186
"5713",3,3,2,1,5,3,3,3,8,2,8,0.178496304433793
"5714",3,3,2,2,2,2,2,1,7,7,4,0.168886660831049
"5715",6,4,1,1,9,5,5,3,6,6,2,0.234051214065403
"5716",4,4,4,3,2,1,1,1,4,2,4,0.742672453634441
"5717",8,4,4,2,5,3,3,2,10,6,1,0.030770278070122
"5718",1,1,1,1,2,2,2,2,4,2,2,0.805914980359375
"5719",8,4,4,3,1,1,1,1,9,1,1,0.408084931084886
"5720",3,1,1,1,4,1,1,1,5,5,8,0.398032385157421
"5721",8,3,3,1,9,4,2,1,4,3,7,0.713285086210817
"5722",8,8,2,1,9,8,6,4,10,6,1,0.118585257558152
"5723",6,5,4,4,7,7,1,1,9,9,1,0.133875579107553
"5724",1,1,1,1,5,4,3,3,3,1,2,0.142983886413276
"5725",8,6,2,1,3,1,1,1,10,5,7,0.556946791242808
"5726",10,10,2,2,8,5,3,3,9,5,7,0.641930719139054
"5727",8,6,3,3,4,4,1,1,10,4,6,0.558852979447693
"5728",7,7,5,4,9,6,6,3,6,3,1,0.161238593049347
"5729",1,1,1,1,6,6,6,3,7,5,1,0.0658720892388374
"5730",6,6,1,1,2,1,1,1,1,1,3,0.803267314331606
"5731",8,4,4,1,5,5,4,4,6,1,6,0.927195780677721
"5732",6,4,2,2,4,3,1,1,10,3,9,0.801567728864029
"5733",5,3,2,2,2,1,1,1,4,4,4,0.0516264368779957
"5734",9,1,1,1,3,3,2,1,8,4,4,0.603917656233534
"5735",8,7,2,1,9,8,4,2,7,7,1,0.695615489268675
"5736",8,5,5,5,5,3,1,1,4,2,7,0.888849293813109
"5737",10,7,1,1,3,2,2,2,8,2,3,0.469135096529499
"5738",8,4,3,1,7,6,1,1,9,1,2,0.342265474144369
"5739",8,7,2,1,9,4,1,1,7,4,7,0.180878761922941
"5740",4,4,3,1,5,3,1,1,7,1,6,0.215609510196373
"5741",7,4,2,1,8,1,1,1,10,3,3,0.264758195262402
"5742",5,3,2,2,2,1,1,1,9,4,6,0.502100151963532
"5743",10,6,6,1,8,5,2,1,7,4,6,0.159855913138017
"5744",4,2,2,1,7,4,3,2,2,1,2,0.317307572579011
"5745",10,4,2,1,5,1,1,1,7,5,10,0.429898590780795
"5746",7,7,2,1,3,1,1,1,8,7,2,0.485235751373693
"5747",1,1,1,1,1,1,1,1,9,5,6,0.266852909931913
"5748",6,6,1,1,3,2,2,1,2,2,8,0.999442667933181
"5749",4,1,1,1,8,7,7,1,3,2,2,0.745343684684485
"5750",9,6,3,1,6,5,4,4,9,7,3,0.400296612875536
"5751",9,8,7,2,9,8,6,6,9,6,7,0.810494198463857
"5752",3,3,1,1,9,2,1,1,9,2,1,0.6564318574965
"5753",9,8,8,3,5,3,3,3,7,5,1,0.0389516453724355
"5754",3,2,2,2,9,6,2,2,9,2,1,0.752955356612802
"5755",1,1,1,1,4,1,1,1,6,4,2,0.330618530511856
"5756",1,1,1,1,2,1,1,1,7,2,9,0.77166627952829
"5757",3,3,3,2,5,2,2,2,1,1,10,0.581769884331152
"5758",9,6,2,2,10,3,3,3,1,1,2,0.826296400511637
"5759",8,5,4,3,2,1,1,1,4,1,6,0.936405101325363
"5760",9,9,5,5,2,2,1,1,10,7,3,0.674934026319534
"5761",8,6,6,3,7,4,2,2,6,3,8,0.203201403142884
"5762",3,2,1,1,7,3,1,1,1,1,6,0.278215721948072
"5763",6,4,3,1,3,1,1,1,3,2,2,0.251395898871124
"5764",7,5,1,1,8,2,1,1,9,3,4,0.453074667137116
"5765",10,4,1,1,10,5,4,2,9,3,8,0.605818832293153
"5766",3,1,1,1,5,5,5,5,6,6,6,0.830376427387819
"5767",3,1,1,1,10,5,1,1,4,3,3,0.759725596522912
"5768",2,1,1,1,10,8,5,1,6,1,1,0.543706942116842
"5769",2,1,1,1,2,2,1,1,8,2,3,0.107241569552571
"5770",3,3,1,1,6,3,2,2,9,7,6,0.395255718147382
"5771",10,2,1,1,1,1,1,1,3,3,6,0.915713598486036
"5772",3,2,2,1,9,4,1,1,7,1,10,0.785169569775462
"5773",5,1,1,1,6,5,2,2,3,3,6,0.992728459183127
"5774",1,1,1,1,10,1,1,1,2,1,2,0.64404538157396
"5775",1,1,1,1,4,4,4,3,3,2,2,0.429978290339932
"5776",10,6,4,3,8,4,3,3,2,2,9,0.808100289199501
"5777",2,2,1,1,3,2,1,1,2,1,8,0.833793558180332
"5778",10,3,1,1,2,1,1,1,4,2,9,0.496581027517095
"5779",4,1,1,1,2,2,2,1,6,4,7,0.384399234550074
"5780",6,6,6,5,2,2,2,2,10,8,1,0.743158402852714
"5781",5,2,1,1,1,1,1,1,3,1,4,0.197233654791489
"5782",7,7,5,1,8,5,1,1,2,2,10,0.904410564340651
"5783",8,5,1,1,9,1,1,1,5,4,3,0.225555672077462
"5784",10,3,1,1,3,1,1,1,7,5,8,0.737609799951315
"5785",9,2,1,1,3,1,1,1,9,3,9,0.92973175086081
"5786",4,4,4,2,5,1,1,1,5,2,2,0.0656487892847508
"5787",9,8,4,3,1,1,1,1,4,3,7,0.193758990848437
"5788",5,5,3,2,4,3,3,3,1,1,6,0.232955337967724
"5789",6,6,2,2,2,2,1,1,5,2,6,0.424224167596549
"5790",6,5,2,2,9,4,3,1,10,3,10,0.972176024923101
"5791",10,10,5,1,5,5,5,3,5,3,8,0.169754841830581
"5792",8,6,1,1,6,6,1,1,6,5,3,0.446430074051023
"5793",9,5,4,3,2,2,1,1,8,5,9,0.461379288695753
"5794",9,4,2,2,1,1,1,1,10,8,3,0.94375222036615
"5795",8,3,2,2,7,6,1,1,8,8,5,0.385944070760161
"5796",5,4,2,1,7,5,4,1,1,1,8,0.36976977577433
"5797",5,2,2,2,2,2,1,1,3,1,9,0.440000305417925
"5798",5,4,1,1,4,4,2,1,2,1,8,0.725685970392078
"5799",9,8,2,2,10,3,1,1,1,1,2,0.860798042966053
"5800",3,1,1,1,4,2,2,1,1,1,8,0.872711224481463
"5801",10,4,4,4,2,1,1,1,7,1,8,0.618274909909815
"5802",7,3,2,1,3,3,1,1,3,2,9,0.307841670000926
"5803",8,4,1,1,9,3,1,1,10,2,8,0.573633209336549
"5804",3,1,1,1,9,6,1,1,10,9,3,0.255693356273696
"5805",7,4,3,3,9,5,4,1,3,2,8,0.522864707512781
"5806",3,2,2,2,1,1,1,1,5,5,5,0.33949847985059
"5807",3,3,3,2,2,2,1,1,8,6,5,0.724377775099128
"5808",8,7,4,4,7,4,4,4,2,2,6,0.0608553905040026
"5809",3,2,2,1,7,6,4,3,2,2,3,0.145251006120816
"5810",1,1,1,1,1,1,1,1,2,1,6,0.959022684022784
"5811",2,1,1,1,6,1,1,1,8,8,2,0.31897846981883
"5812",4,1,1,1,8,6,5,3,9,4,3,0.927419540006667
"5813",5,1,1,1,4,2,2,1,8,5,7,0.609058945672587
"5814",4,1,1,1,3,2,1,1,3,1,7,0.864834286971018
"5815",1,1,1,1,5,2,1,1,5,3,7,0.116554946638644
"5816",10,5,2,1,2,1,1,1,2,2,8,0.800240162061527
"5817",7,7,1,1,1,1,1,1,9,9,6,0.971869117347524
"5818",7,4,4,4,5,3,2,2,3,3,10,0.997588454512879
"5819",8,4,2,1,6,4,2,2,8,4,5,0.347606115508825
"5820",4,1,1,1,4,1,1,1,4,3,8,0.221101424423978
"5821",10,8,8,4,8,7,2,2,10,9,7,0.54273316799663
"5822",2,2,2,2,8,2,1,1,6,2,3,0.293083790456876
"5823",10,8,3,1,5,2,1,1,3,1,1,0.358572466764599
"5824",5,3,1,1,4,3,3,3,1,1,7,0.122171374736354
"5825",8,6,3,3,6,3,3,2,3,2,1,0.185226121218875
"5826",4,1,1,1,3,3,3,1,4,1,9,0.683691531419754
"5827",5,1,1,1,6,6,6,3,4,3,5,0.281647042836994
"5828",1,1,1,1,6,6,2,1,3,2,6,0.971921555232257
"5829",4,4,2,1,6,4,4,1,9,4,1,0.760674453340471
"5830",5,1,1,1,3,3,1,1,4,4,4,0.805684842634946
"5831",9,8,8,1,1,1,1,1,6,3,4,0.44350678822957
"5832",7,4,2,1,3,3,2,2,4,2,10,0.993264473741874
"5833",10,10,6,4,6,1,1,1,5,2,10,0.717125983908772
"5834",2,1,1,1,10,2,2,1,6,1,4,0.14305094210431
"5835",8,8,8,3,9,2,1,1,2,2,4,0.179338616319001
"5836",6,6,6,2,6,2,2,2,10,8,7,0.820635084062815
"5837",6,3,3,1,7,6,3,1,9,9,2,0.446312095038593
"5838",3,3,1,1,2,2,2,2,8,7,6,0.416250650770962
"5839",8,3,3,3,2,1,1,1,3,1,10,0.609950899379328
"5840",8,4,2,1,3,3,3,1,10,3,4,0.309914139797911
"5841",5,3,2,1,2,2,1,1,3,1,3,0.35248933499679
"5842",1,1,1,1,2,2,2,2,7,5,7,0.777936804573983
"5843",4,1,1,1,5,5,5,5,1,1,3,0.361938929185271
"5844",9,5,2,2,8,8,1,1,9,8,4,0.595048262737691
"5845",8,3,3,2,5,3,2,1,5,1,6,0.267257172614336
"5846",4,2,2,2,5,1,1,1,7,6,1,0.365498054539785
"5847",4,3,3,3,2,2,2,2,2,1,7,0.307662477018312
"5848",2,2,1,1,5,2,2,2,7,6,3,0.525630742777139
"5849",10,10,10,1,5,5,4,4,1,1,2,0.477715537883341
"5850",3,3,1,1,10,10,10,2,8,2,5,0.301667987369001
"5851",8,5,1,1,7,3,2,1,5,3,7,0.911698646377772
"5852",9,9,8,5,1,1,1,1,2,2,6,0.159358126809821
"5853",10,2,2,1,9,1,1,1,9,6,2,0.314563975203782
"5854",3,3,2,2,7,7,4,2,7,7,9,0.928558032028377
"5855",2,1,1,1,4,3,1,1,9,1,1,0.591026702197269
"5856",1,1,1,1,2,2,2,1,2,1,9,0.121836976148188
"5857",6,3,2,1,2,2,2,1,6,1,6,0.945753143634647
"5858",5,4,3,2,3,1,1,1,6,2,1,0.692832571687177
"5859",1,1,1,1,8,3,3,2,2,2,6,0.578270158264786
"5860",6,6,5,3,9,4,4,2,9,4,6,0.0277549640741199
"5861",1,1,1,1,10,5,5,1,6,6,8,0.613166138296947
"5862",3,1,1,1,1,1,1,1,4,1,4,0.00327903544530272
"5863",1,1,1,1,8,8,4,4,1,1,6,0.896894732257351
"5864",3,1,1,1,3,3,3,1,10,5,5,0.28261436894536
"5865",6,4,4,2,4,3,3,2,5,2,5,0.288400136865675
"5866",3,3,3,2,1,1,1,1,1,1,2,0.908498705597594
"5867",10,1,1,1,2,2,1,1,8,5,6,0.323276634560898
"5868",4,2,2,2,2,2,1,1,7,4,2,0.794743347680196
"5869",3,1,1,1,4,1,1,1,4,3,1,0.432161400094628
"5870",2,1,1,1,6,5,4,2,10,2,9,0.483420250238851
"5871",2,1,1,1,8,3,2,2,4,4,5,0.963843576144427
"5872",4,4,3,1,1,1,1,1,5,5,5,0.694032482570037
"5873",5,5,3,2,7,1,1,1,9,5,2,0.62742204638198
"5874",1,1,1,1,7,3,1,1,9,7,5,0.993477097479627
"5875",9,3,3,3,1,1,1,1,4,3,10,0.445649326778948
"5876",9,7,7,5,3,3,1,1,10,2,9,0.163204966811463
"5877",3,1,1,1,9,9,5,4,3,3,1,0.575849387096241
"5878",8,2,2,2,10,6,3,1,7,3,3,0.0369764338247478
"5879",1,1,1,1,8,4,1,1,2,2,1,0.434970424510539
"5880",5,2,1,1,9,8,4,1,6,1,7,0.210863639833406
"5881",3,1,1,1,7,3,3,3,1,1,5,0.766443233238533
"5882",6,6,5,2,3,3,3,3,2,1,10,0.247084537288174
"5883",10,2,1,1,3,3,2,1,7,6,10,0.0260623854119331
"5884",3,1,1,1,2,2,1,1,5,3,6,0.608159193769097
"5885",5,2,1,1,9,6,5,1,9,9,5,0.204031008528545
"5886",2,1,1,1,7,7,2,2,3,1,2,0.0846438978333026
"5887",10,8,8,6,7,1,1,1,2,2,8,0.505196922691539
"5888",9,4,2,2,3,3,3,1,5,4,4,0.888863392872736
"5889",1,1,1,1,6,3,1,1,4,1,5,0.0783726295921952
"5890",5,5,3,2,4,2,2,1,6,4,4,0.918101898860186
"5891",5,1,1,1,2,2,1,1,8,8,4,0.588734969496727
"5892",3,3,2,2,2,2,1,1,5,3,2,0.329358242917806
"5893",1,1,1,1,6,3,2,1,8,1,3,0.497754905372858
"5894",8,3,2,2,5,5,2,1,7,3,3,0.0726130739785731
"5895",10,10,6,5,10,6,2,1,6,5,10,0.000709743937477469
"5896",1,1,1,1,1,1,1,1,9,6,10,0.99897927721031
"5897",8,6,6,2,1,1,1,1,7,2,9,0.7318529272452
"5898",4,1,1,1,5,5,1,1,9,9,3,0.113987089833245
"5899",1,1,1,1,9,9,6,5,10,2,1,0.944908612174913
"5900",8,2,1,1,7,5,4,3,3,2,2,0.757712568622082
"5901",2,1,1,1,10,7,2,2,7,5,2,0.820074022049084
"5902",3,3,1,1,3,1,1,1,8,7,4,0.388636848656461
"5903",1,1,1,1,8,8,6,6,10,2,2,0.940101836342365
"5904",2,2,1,1,8,5,2,2,4,4,1,0.079952581319958
"5905",5,3,2,1,1,1,1,1,6,6,1,0.296999256825075
"5906",7,5,3,3,2,1,1,1,5,3,7,0.617318688658997
"5907",9,4,1,1,1,1,1,1,2,1,2,0.0476185481529683
"5908",6,6,5,2,1,1,1,1,10,3,5,0.790834096958861
"5909",6,4,3,3,10,5,5,1,1,1,6,0.63324808748439
"5910",2,2,2,1,7,5,4,3,8,3,2,0.73386451555416
"5911",8,7,3,3,1,1,1,1,6,6,9,0.870644353562966
"5912",2,1,1,1,2,1,1,1,2,1,5,0.132476753788069
"5913",1,1,1,1,7,2,2,1,5,5,6,0.745591209735721
"5914",5,1,1,1,1,1,1,1,4,2,2,0.873249238589779
"5915",5,5,1,1,8,7,7,4,1,1,2,0.197637816425413
